100315;14399.00;0.00;1;Киев;!Кайт VECTOR 11 KC color3 '13 (кайт) (кайт - купол)
100316;15699.00;0.00;1;Киев;!Кайт VECTOR 12 KC COLOR 1 '13 (Кайт) (кайт - купол)
100317;15699.00;0.00;1;Киев;!Кайт VECTOR 12 KC COLOR 3 '13 (Кайт) (кайт - купол)
881285864941;599.00;0.00;0;Склад;A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
881285864941;599.00;0.00;1;Одесса;A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
881285864941;599.00;0.00;1;Киев (Глубочицкая);A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
881285864941;599.00;0.00;1;Днепропетровск;A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
881285864941;599.00;0.00;0;Киев (Осокорки);A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
881285864941;599.00;0.00;1;;A (N/P)'15 SURF LH REG (GNNLH0064) color1  (лiш)
9009519268971;4994.00;3497.00;0;Склад;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;1;Киев (Глубочицкая);AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;0;Буковель;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;0;Одесса;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;0;Буковель;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;0;Харьков;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519268971;4994.00;3497.00;0;Днепропетровск;AN ОГ MIG '15 imbearassed/red solex (маска)
9009519267233;3388.00;2373.00;1;Склад;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;0;Буковель;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;1;Одесса;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;1;Киев (Глубочицкая);AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;0;Буковель;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;1;Харьков;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;1;Днепропетровск;AN Ш WREN '15 yellow S (шолом)
9009519267233;3388.00;2373.00;1;Киев (Осокорки);AN Ш WREN '15 yellow S (шолом)
8059298367281;1249.00;659.00;0;Склад;ARMANI_S (Об) 211301|5 5P484 03833 BLU CINA 41,0 (В'єтнамки)
